date,open,high,low,close,adj_close,volume
6/26/2019,56.07,56.810001,55.84,56.380001,55.225124,4437700
6/27/2019,56.75,57.419998,56.5,56.82,55.656116,4375400
6/28/2019,56.889999,57.419998,56.700001,56.75,55.587547,8034800
7/1/2019,57.299999,57.900002,57.25,57.790001,56.606239,5009000
7/2/2019,58.599998,59.220001,58.09,58.540001,57.340878,6837100
7/3/2019,59,59.619999,58.889999,59.150002,57.938385,3303900
7/5/2019,59.150002,59.389999,57.849998,58.700001,57.497601,5896900
7/8/2019,58.900002,59.669998,58.84,59.369999,58.153877,7800600
7/9/2019,59.57,59.990002,58.560001,58.959999,57.752277,7870200
7/10/2019,59.34,59.669998,58.759998,59.470001,58.251831,7781300
7/11/2019,60.25,60.790001,59.470001,60.16,58.927696,12695600
7/12/2019,60.23,62.240002,60.02,61.650002,60.38718,10045700
7/15/2019,61.57,62.41,61.310001,61.700001,60.436153,5889000
7/16/2019,61.880001,63.259998,61.720001,63.16,61.866245,10319700
7/17/2019,63.23,63.27,62.189999,62.25,60.974884,7532000
7/18/2019,61.77,62.66,61.639999,62.66,61.376488,4482200
7/19/2019,62.860001,63.09,60.860001,60.91,59.662331,7902700
7/22/2019,61.450001,61.630001,61.060001,61.290001,60.034554,4786300
7/23/2019,61.450001,63.110001,61.27,63.09,61.79768,7452200
7/24/2019,62.389999,63.439999,62.380001,63.16,62.263969,5718800
7/25/2019,62.77,63.130001,61.84,62.23,61.34716,5351700
7/26/2019,62.25,62.66,61.91,62.16,61.278156,3857900
7/29/2019,61.98,62.720001,61.849998,62.459999,61.573902,4972200
7/30/2019,62.310001,62.68,62.09,62.630001,61.741489,2910000
7/31/2019,62.5,62.529999,60.68,61.040001,60.174046,7229600
8/1/2019,61.310001,61.77,59.77,60.32,59.46426,5838000
8/2/2019,59.900002,60.529999,59.48,60.130001,59.276958,3739500
8/5/2019,59.369999,59.389999,57.029999,57.82,56.999725,8855700
8/6/2019,58.490002,58.900002,58.09,58.790001,57.955963,4704500
8/7/2019,58.02,59.549999,57.43,59.240002,58.399586,7648800
8/8/2019,59.93,60.450001,59.400002,60.029999,59.178371,5414000
8/9/2019,59.689999,60.16,59.07,59.529999,58.685467,5606400
8/12/2019,59.07,59.299999,58.27,58.66,57.827808,4788300
8/13/2019,58.200001,59.919998,58.169998,58.84,58.005253,6156200
8/14/2019,57.919998,58.060001,56.700001,57.23,56.418095,7662800
8/15/2019,57.470001,57.700001,56.779999,57.110001,56.299801,4360400
8/16/2019,57.43,58.360001,57.220001,58.040001,57.216606,4226100
8/19/2019,58.68,59,58.139999,58.189999,57.364475,3503500
8/20/2019,58.02,58.169998,57.59,57.68,56.86171,2513700
8/21/2019,58.25,58.57,57.849998,58.009998,57.187031,3014900
8/22/2019,58.130001,58.279999,57.470001,57.959999,57.137741,3436400
8/23/2019,57.82,58.07,55.84,56.200001,55.40271,5921400
8/26/2019,56.759998,56.869999,55.950001,56.279999,55.481571,3414500
8/27/2019,56.630001,56.68,55.57,56.139999,55.343559,7702800
8/28/2019,55.84,57.169998,55.799999,56.68,55.875896,5264100
8/29/2019,57.119999,58.130001,57.060001,57.880001,57.05888,4101400
8/30/2019,58.150002,58.860001,57.59,57.860001,57.039162,4268300
9/3/2019,57.439999,57.91,56.650002,57.290001,56.477245,6601700
9/4/2019,57.619999,58.040001,56.740002,57.23,56.418095,4939600
9/5/2019,57.66,58.939999,57.549999,58.189999,57.364475,4461600
9/6/2019,58.700001,58.959999,57.889999,57.98,57.157459,5741100
9/9/2019,57.98,58.450001,57.560001,58.110001,57.285614,5740500
9/10/2019,58.080002,58.720001,57.799999,58.639999,57.80809,4409600
9/11/2019,58.619999,59.18,58.139999,58.779999,57.946106,4163700
9/12/2019,58.779999,59.889999,58.779999,59.439999,58.596745,5188700
9/13/2019,60,60.580002,59.610001,60.009998,59.158653,7548400
9/16/2019,58.029999,59.130001,57.25,59.07,58.231995,9556400
9/17/2019,58.310001,59.77,58.16,59.369999,58.527737,8176700
9/18/2019,59.450001,59.5,58.669998,59.310001,58.46859,4075600
9/19/2019,59.25,59.25,58.310001,58.689999,57.85738,3569900
9/20/2019,58.799999,59.18,58.490002,58.630001,57.798237,6139400
9/23/2019,58.310001,58.66,57.84,58.02,57.196892,4387100
9/24/2019,58.619999,58.91,57.560001,58,57.177174,5047700
9/25/2019,58.040001,58.490002,57.68,58.310001,57.482777,3193100
9/26/2019,58.110001,58.810001,57.93,58.779999,57.946106,3795400
9/27/2019,58.970001,59.380001,58.16,58.279999,57.453201,4395800
9/30/2019,58.509998,58.689999,57.52,57.599998,56.782845,5208200
10/1/2019,58.049999,58.68,56.650002,57.009998,56.201218,7102200
10/2/2019,55.740002,55.75,52.869999,54.349998,53.578953,13770400
10/3/2019,53.119999,53.860001,51.810001,52.830002,52.080521,14346800
10/4/2019,52.849998,53.959999,52.68,53.810001,53.046616,6620900
10/7/2019,53.75,54.110001,53.240002,53.360001,52.603001,8659800
10/8/2019,53.02,54.099998,52.889999,53.200001,52.445267,8039400
10/9/2019,54.009998,54.400002,53.59,53.919998,53.155052,7615300
10/10/2019,51.950001,53.259998,51.07,53.099998,52.346684,22703500
10/11/2019,53.5,53.77,52.639999,52.950001,52.198814,10935000
10/14/2019,52.049999,53.200001,51.970001,52.990002,52.238251,6631900
10/15/2019,53.209999,53.990002,53.009998,53.639999,52.879028,8413300
10/16/2019,53.75,54.130001,53.07,53.169998,52.415691,5532800
10/17/2019,53.52,53.759998,53.25,53.369999,52.612858,4402000
10/18/2019,53.189999,53.990002,53.18,53.830002,53.066334,6966400
10/21/2019,54.189999,54.98,54.099998,54.580002,53.805695,6699600
10/22/2019,54.689999,54.959999,54.060001,54.650002,53.874702,5646900
10/23/2019,54.049999,54.240002,53.599998,53.810001,53.440701,4876100
10/24/2019,54.299999,54.66,53.48,53.790001,53.420837,4825300
10/25/2019,53.610001,54.740002,53.599998,54.599998,54.225277,4412800
10/28/2019,54.720001,55.330002,54.720001,55.169998,54.791363,3966400
10/29/2019,55.139999,55.869999,55.110001,55.380001,54.999924,4480100
10/30/2019,55.360001,55.41,54.810001,55.32,54.940334,3814100
10/31/2019,55.02,55.200001,54.41,55.080002,54.701984,7024000
11/1/2019,55.549999,56.07,55.23,56.02,55.635532,5389600
11/4/2019,56.75,56.970001,56.419998,56.880001,56.489632,6164400
11/5/2019,57.279999,58.139999,57.049999,57.509998,57.115303,6915300
11/6/2019,57.5,57.599998,57.040001,57.580002,57.184826,5120300
11/7/2019,57.919998,58.43,57.580002,57.66,57.264275,7754400
11/8/2019,57.48,57.66,57.029999,57.580002,57.184826,4821000
11/11/2019,57.259998,57.52,57.09,57.209999,56.817364,3811600
11/12/2019,57.59,57.689999,57.040001,57.220001,56.827297,4424700
11/13/2019,56.740002,56.880001,56.299999,56.5,56.112236,4110600
11/14/2019,56.27,56.75,56.07,56.549999,56.161892,3763900
11/15/2019,56.889999,57.23,56.82,56.849998,56.459835,4350100
11/18/2019,56.779999,57.09,56.490002,57.080002,56.688259,3788400
11/19/2019,57.349998,57.490002,56.700001,57.07,56.678326,4704900
11/20/2019,56.799999,56.849998,55.279999,55.669998,55.287933,7383600
11/21/2019,55.740002,55.990002,55.259998,55.310001,54.930405,5021300
11/22/2019,55.57,56.130001,55.119999,56.110001,55.724915,9648200
11/25/2019,56.389999,56.689999,55.689999,56.349998,55.963264,6822400
11/26/2019,56.32,57.48,56.25,57.459999,57.065647,4888100
11/27/2019,57.529999,57.580002,56.68,57.07,56.678326,4062500
11/29/2019,57.150002,57.849998,57.009998,57.310001,56.916679,2653600
12/2/2019,57.25,57.650002,56.720001,56.75,56.360523,5628200
12/3/2019,55.889999,56,54.540001,55.619999,55.238277,6871700
12/4/2019,55.950001,56.57,55.759998,56.060001,55.675259,4760100
12/5/2019,56.389999,56.41,55.700001,55.880001,55.496494,3899900
12/6/2019,56.439999,56.599998,56.119999,56.139999,55.754707,4568200
12/9/2019,55.990002,56.150002,55.650002,55.799999,55.417042,4057000
12/10/2019,55.799999,56.369999,55.43,55.529999,55.148891,4871900
12/11/2019,55.400002,55.52,54.950001,55.080002,54.701984,5544300
12/12/2019,55.91,57.490002,55.610001,56.689999,56.30093,8868000
12/13/2019,56.790001,57.290001,56.43,56.73,56.34066,4440400
12/16/2019,57.169998,58.490002,57.150002,58.419998,58.019058,7460700
12/17/2019,58.419998,59.299999,58.330002,58.689999,58.287205,6663200
12/18/2019,59.490002,59.639999,58.450001,58.580002,58.177963,5026900
12/19/2019,58.619999,59.240002,58.419998,59.139999,58.734119,4455700
12/20/2019,59.549999,59.580002,58.919998,58.970001,58.565289,6025700
12/23/2019,59.169998,59.919998,59.029999,59.439999,59.032059,3648100
12/24/2019,59.66,59.720001,59.16,59.389999,58.982403,1076000
12/26/2019,59.48,59.720001,59.259998,59.560001,59.151237,2464400
12/27/2019,59.630001,59.650002,58.790001,59.080002,58.674534,3538600
12/30/2019,59.25,59.299999,58.240002,58.66,58.257412,3779300
