name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
atlanta,1/1/19,18.4,13.6,16.5,18.4,13.6,16.5,14.8,90.1,4.74,100,29.17,rain,0,0,,9.8,302.4,1019.1,60.3,13.3,38.2,3.1,2,,2019-01-01T07:42:29,2019-01-01T17:39:52,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KFTY,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,1/2/19,13.9,9.6,11.4,13.9,7.9,11.2,10.1,91.5,10.44,100,41.67,rain,0,0,,11.9,171,1020.9,65.9,11,21,1.8,1,,2019-01-02T07:42:40,2019-01-02T17:40:37,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,1/3/19,12.5,10.1,11.4,12.5,10.1,11.4,10.8,95.6,7.24,100,50,rain,0,0,,17.6,157.7,1016.7,88,7.5,15,1.1,1,,2019-01-03T07:42:49,2019-01-03T17:41:24,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,DLSG1,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,1/4/19,18.2,7.3,12.5,18.2,4.6,12,10.1,85.9,31.12,100,50,rain,0,0,49.4,30.4,150.4,1008.9,77.8,10.5,70.4,5.9,6,,2019-01-04T07:42:57,2019-01-04T17:42:11,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KFTY,F3133,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,1/5/19,14.4,6.6,9.4,14.4,2.6,7.5,2.8,64.6,0,0,0,,0,0,53.6,28.1,289.1,1015.8,37.7,16,177.8,15.2,7,,2019-01-05T07:43:03,2019-01-05T17:43:00,1,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KFTY,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,1/6/19,20.3,5.4,11.7,20.3,3.5,11.1,3.8,61.9,0,0,0,,0,0,,11.9,307,1021.7,7.3,15.9,178.2,15.3,7,,2019-01-06T07:43:07,2019-01-06T17:43:49,0,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,1/7/19,20,5.1,11.9,20,5.1,11.9,5.2,67.1,0,0,0,,0,0,,16.6,89.8,1022.8,19.3,15.4,162.2,14,6,,2019-01-07T07:43:09,2019-01-07T17:44:40,0.01,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,1/8/19,18,9.5,13.4,18,9,13.4,9.5,77.2,0.03,100,4.17,rain,0,0,29.7,17.5,249.2,1019.8,51.3,15.5,46.4,3.9,1,,2019-01-08T07:43:10,2019-01-08T17:45:31,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KFTY,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,1/9/19,13.4,4.1,8.2,13.4,-0.8,5.5,-4.6,41.2,0,0,0,,0,0,50,32.8,310.9,1020.4,3.4,16,190.7,16.4,7,,2019-01-09T07:43:08,2019-01-09T17:46:23,0.05,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,1/10/19,7.1,-1.6,2.4,3.5,-7,-2,-7,50.4,0,0,0,,0,0,44.9,26.8,325.2,1022.4,15.1,15.8,172.4,14.9,7,,2019-01-10T07:43:05,2019-01-10T17:47:16,0.08,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,1/11/19,11.8,-2.1,4.7,11.8,-4.6,3.5,-5.6,49.7,0,0,0,,0,0,,12.6,163.8,1025.1,14.9,15.7,183,15.9,7,,2019-01-11T07:43:00,2019-01-11T17:48:09,0.12,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,1/12/19,6.1,3,5,4.1,-1.5,1.6,-2.6,60,7.3,100,25,rain,0,0,37.1,20.9,89,1024.7,87.3,14.3,24.5,2.2,1,,2019-01-12T07:42:52,2019-01-12T17:49:04,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,1/13/19,7.9,1.9,4.6,7.2,-2.2,2.4,3.3,91.5,6.52,100,16.67,rain,0,0,,16.5,191.1,1021.3,94.7,10.7,36.1,3,2,,2019-01-13T07:42:44,2019-01-13T17:49:58,0.21,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"KFTY,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,1/14/19,7.5,4.1,6.2,4.7,-0.1,3.1,2.8,79.2,0,0,0,,0,0,37.1,21.5,317,1024.1,95.1,15.6,32.7,2.8,2,,2019-01-14T07:42:33,2019-01-14T17:50:54,0.26,Overcast,Cloudy skies throughout the day.,cloudy,"KFTY,DLSG1,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,1/15/19,6.9,0.5,3.3,3.9,-2.6,-0.3,-1.2,72.5,0,0,0,,0,0,37.1,20.1,315,1025,60.8,15.5,140.3,12.1,7,,2019-01-15T07:42:20,2019-01-15T17:51:50,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,1/16/19,11.5,-1.3,3.7,11.5,-5.3,1.7,-0.8,74.7,0,0,0,,0,0,,15.1,307,1025.1,24,12.7,187.8,16.2,7,,2019-01-16T07:42:06,2019-01-16T17:52:46,0.36,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KFTY,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,1/17/19,8.8,0.2,4.7,7.9,0.2,4.2,2.9,88.6,2.76,100,25,rain,0,0,,8.4,196.3,1023.3,55.7,10.1,55.3,4.9,4,,2019-01-17T07:41:50,2019-01-17T17:53:43,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,1/18/19,13.6,7.8,9.9,13.6,7,9.7,8.5,91,0,0,0,,0,0,,7.8,184.1,1019.4,76.7,7.5,45.3,3.9,2,,2019-01-18T07:41:32,2019-01-18T17:54:40,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,1/19/19,17.1,9.1,13,17.1,8.8,13,12.1,94.4,24.7,100,45.83,rain,0,0,38.8,23.9,156.8,1008.8,78,7.9,18.9,1.5,1,,2019-01-19T07:41:12,2019-01-19T17:55:38,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,DLSG1,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,1/20/19,11.6,-1.7,2.1,11.6,-7.7,-3.4,-3.5,67.5,0,0,0,,0,0,59.3,36.6,307.2,1014.1,59.6,15.7,95.7,8.2,7,,2019-01-20T07:40:50,2019-01-20T17:56:36,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,F3133,DLSG1,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,1/21/19,6,-6.1,-0.6,6,-11.6,-4.2,-11.3,45.9,0,0,0,,0,0,42.5,24.9,208.9,1028.6,13,16,198.9,17.1,8,,2019-01-21T07:40:27,2019-01-21T17:57:34,0.5,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,1/22/19,6.9,-1.2,3.1,4.5,-6,-0.5,-10,37.9,0,0,0,,0,0,35.3,19.5,98.8,1032.4,56.3,16,82,7,5,,2019-01-22T07:40:02,2019-01-22T17:58:33,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,1/23/19,19.4,5.6,11.6,19.4,2.2,10.2,6.2,70.6,33.1,100,20.83,rain,0,0,53.7,26.2,126.2,1017.9,89.5,13.4,76.3,6.6,6,,2019-01-23T07:39:35,2019-01-23T17:59:31,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,1/24/19,12.2,1.3,5.8,12.2,-2.6,2.6,2.3,79.2,7.04,100,25,rain,0,0,56.6,32.4,280.5,1012.4,55.7,14,92.3,7.9,7,,2019-01-24T07:39:06,2019-01-24T18:00:30,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KFTY,DLSG1,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,1/25/19,8,-0.8,2.9,4.7,-4.6,-0.2,-4.9,59,0,0,0,,0,0,37.8,23.7,308.3,1023.9,16.9,15.4,194.2,16.7,7,,2019-01-25T07:38:36,2019-01-25T18:01:29,0.63,Clear,Clear conditions throughout the day.,clear-day,"KFTY,DLSG1,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,1/26/19,10.4,-3.1,2.9,10.4,-5.2,1.7,-4.1,61.7,0,0,0,,0,0,31.7,18.5,225,1024.8,7.9,15.6,205.2,17.6,8,,2019-01-26T07:38:04,2019-01-26T18:02:28,0.68,Clear,Clear conditions throughout the day.,clear-day,"KFTY,DLSG1,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,1/27/19,10.2,-0.7,4.3,10.2,-0.7,4.3,-0.3,73.4,0,0,0,,0,0,,7.2,156.8,1020.1,28.3,14.7,62.4,5.4,3,,2019-01-27T07:37:30,2019-01-27T18:03:27,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,DLSG1,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,1/28/19,13.9,-0.8,6.7,13.9,-0.8,6.6,0.4,67.8,0,0,0,,0,0,35.3,20.5,195.9,1015.3,43.5,15.2,162.5,14,8,,2019-01-28T07:36:55,2019-01-28T18:04:26,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,DLSG1,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,1/29/19,10.4,-2.1,4.8,10.4,-7.3,1.2,-1.5,64.7,2.99,100,16.67,rain,0,0,42.5,26.8,276.2,1015.7,57.6,14.6,87.1,7.4,6,,2019-01-29T07:36:18,2019-01-29T18:05:25,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KFTY,F3133,DLSG1,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,1/30/19,6,-5.2,-0.1,1.9,-8.8,-3.6,-9.8,48.9,0,0,0,,0,0,46.6,24.8,283.6,1024,18.1,15.9,161.9,14,7,,2019-01-30T07:35:40,2019-01-30T18:06:24,0.88,Clear,Clear conditions throughout the day.,clear-day,"KFTY,DLSG1,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,1/31/19,10.7,-3.3,2.9,10.7,-3.7,2.5,-6.4,53.1,0,0,0,,0,0,,13,209.5,1028.4,20.6,15.8,206.5,17.9,8,,2019-01-31T07:35:00,2019-01-31T18:07:23,0.92,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KFTY,DLSG1,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,2/1/19,16.1,-0.8,6.7,16.1,-0.8,6.6,-2.8,54.8,0,0,0,,0,0,,11.8,139.3,1026.9,18.9,15.5,179.7,15.5,7,,2019-02-01T07:34:18,2019-02-01T18:08:22,0.95,Clear,Clear conditions throughout the day.,clear-day,"KFTY,DLSG1,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,2/2/19,18.2,1.7,10.5,18.2,0.5,10.3,3.7,64.7,0,0,0,,0,0,,12.2,93.4,1024,42.9,15.4,100.7,8.7,4,,2019-02-02T07:33:35,2019-02-02T18:09:21,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,DLSG1,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,2/3/19,17.5,8.8,13.1,17.5,8.8,13.1,7.8,71.4,0.7,100,8.33,rain,0,0,25.9,12.5,50.1,1019,64.8,15.2,139,12,6,,2019-02-03T07:32:50,2019-02-03T18:10:19,1,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KFTY,DLSG1,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,2/4/19,18.4,4.7,11.6,18.4,4.7,11.6,8.4,82,0,0,0,,0,0,,10.1,157.3,1018,45.9,14.7,108.6,9.3,6,,2019-02-04T07:32:04,2019-02-04T18:11:18,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,DLSG1,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,2/5/19,22.4,12.5,16.6,22.4,12.5,16.6,13.5,82.9,0,0,0,,0,0,,10.1,228.1,1018.5,65.6,14.4,119.4,10.4,6,,2019-02-05T07:31:16,2019-02-05T18:12:16,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,DLSG1,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,2/6/19,21.3,14,17.4,21.3,14,17.4,15.8,90.9,1.97,100,29.17,rain,0,0,,15.2,213,1018.8,70.8,10.6,35.3,3.1,2,,2019-02-06T07:30:27,2019-02-06T18:13:14,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KFTY,DLSG1,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,2/7/19,26.3,17,20.9,26.3,17,20.9,15.1,72.4,0,0,0,,0,0,39.9,24.6,211.6,1018.1,41.1,14.9,210.7,18.4,8,,2019-02-07T07:29:37,2019-02-07T18:14:12,0.03,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KFTY,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,2/8/19,19.7,5.7,11.7,19.7,2,10.9,2.4,56.4,0.4,100,12.5,rain,0,0,48.4,29.5,307.3,1025.4,43.9,15.7,193.9,16.7,9,,2019-02-08T07:28:45,2019-02-08T18:15:09,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KFTY,DLSG1,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,2/9/19,12.3,3,7.1,12.3,-0.4,5,-5.6,41.7,0,0,0,,0,0,50,22.5,206.7,1034.4,63.8,16,59.1,4.9,2,,2019-02-09T07:27:52,2019-02-09T18:16:06,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,DLSG1,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,2/10/19,7.1,3,4.5,4.6,-1,1.2,-2.2,65.4,2.27,100,20.83,rain,0,0,30.5,24.3,86.8,1032.1,78.7,13.9,28.8,2.5,1,,2019-02-10T07:26:57,2019-02-10T18:17:03,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,DLSG1,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,2/11/19,12.9,2.9,7.4,12.9,0.2,6.9,6.7,95.5,1.87,100,25,rain,0,0,,9.9,106.1,1021.4,97.2,4.3,41.4,3.5,2,,2019-02-11T07:26:02,2019-02-11T18:18:00,0.18,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KFTY,DLSG1,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,2/12/19,20.7,9.5,14.3,20.7,5.9,14.1,12.7,90.9,20.04,100,37.5,rain,0,0,48.6,30.6,197,1013.4,73.2,9.9,38.5,3.2,2,,2019-02-12T07:25:05,2019-02-12T18:18:56,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KFTY,NNAG1,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,2/13/19,12.7,2.6,7.2,12.7,-0.6,5.2,-3.3,49.5,0,0,0,,0,0,51.8,27.2,303.5,1021.4,16.8,16,235.3,20.3,9,,2019-02-13T07:24:07,2019-02-13T18:19:52,0.28,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,2/14/19,17.8,0.8,9.2,17.8,0.8,9.1,-2.1,51,0,0,0,,0,0,,18.1,148.5,1018.6,30.1,15.9,151.9,13.2,7,,2019-02-14T07:23:07,2019-02-14T18:20:48,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,DLSG1,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,2/15/19,15.3,9.9,12.8,15.3,8.5,12.8,9.3,80.6,5.42,100,16.67,rain,0,0,,14.9,220.5,1012.1,79.2,13.8,31.4,2.7,2,,2019-02-15T07:22:07,2019-02-15T18:21:43,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,DLSG1,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,2/16/19,15.9,8.8,13.2,15.9,8,13.1,10.9,85.7,3.38,100,25,rain,0,0,42.5,20.1,272.4,1008.2,68.5,14.3,145.7,12.5,8,,2019-02-16T07:21:05,2019-02-16T18:22:38,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KFTY,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,2/17/19,10.1,7.9,9.1,10.1,5.8,7.5,8.2,94,3,100,37.5,rain,0,0,27.7,17.1,97.8,1012.7,84.4,8.3,16.9,1.5,1,,2019-02-17T07:20:02,2019-02-17T18:23:33,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,NNAG1,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,2/18/19,14.5,7.7,9.8,14.5,5.2,8.5,3.3,68,1.98,100,12.5,rain,0,0,37.1,23.4,322.3,1021.1,54.5,15.1,206.1,17.9,9,,2019-02-18T07:18:59,2019-02-18T18:24:27,0.49,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"KFTY,DLSG1,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,2/19/19,8.5,3.1,5.8,5.3,-2,2.2,2.1,78.8,26.42,100,50,rain,0,0,50,27.9,118,1028.3,93.8,11.4,22,1.9,2,,2019-02-19T07:17:54,2019-02-19T18:25:21,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KFTY,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,2/20/19,7,3.6,5.4,5.3,-0.2,2.2,4.7,95.4,14.08,100,58.33,rain,0,0,45.6,21.4,86,1021.5,99.1,5.2,22.4,1.8,1,,2019-02-20T07:16:48,2019-02-20T18:26:15,0.51,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KFTY,DLSG1,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,2/21/19,16.5,5.9,10.9,16.5,3.3,10.3,10.1,95.1,17.99,100,54.17,rain,0,0,,12.5,63.1,1019.1,89.6,4.5,55.2,4.7,3,,2019-02-21T07:15:41,2019-02-21T18:27:08,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KFTY,DLSG1,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,2/22/19,16.9,10.6,12.6,16.9,10.6,12.6,11.9,95.3,0.82,100,16.67,rain,0,0,38.9,22.3,145.2,1021.3,92.2,5.8,101.8,8.5,6,,2019-02-22T07:14:33,2019-02-22T18:28:01,0.56,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KFTY,DLSG1,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,2/23/19,10.4,8.5,9.4,10.4,6,7.6,8.9,96.6,0.07,100,4.17,rain,0,0,33.5,19.6,92.5,1020.4,98.7,5.5,32.6,2.9,1,,2019-02-23T07:13:25,2019-02-23T18:28:53,0.6,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"KFTY,DLSG1,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,2/24/19,17,8.5,12.9,17,5.9,12.4,4.3,61.5,5.38,100,29.17,rain,0,0,54.8,38.1,250.9,1016.4,38,12.8,245.4,21.2,10,,2019-02-24T07:12:15,2019-02-24T18:29:46,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KFTY,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,2/25/19,16.5,3.7,9.8,16.5,0.3,8.4,-5.9,34.5,0,0,0,,0,0,35.3,19.2,283.2,1028.2,18.4,16,240.1,20.6,10,,2019-02-25T07:11:05,2019-02-25T18:30:37,0.7,Clear,Clear conditions throughout the day.,clear-day,"KFTY,D3642,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,2/26/19,18.2,5.9,12.7,18.2,5.8,12.5,3.5,54.8,0,0,0,,0,0,,12,91.5,1026.6,60,15.8,81.8,7.1,4,,2019-02-26T07:09:54,2019-02-26T18:31:29,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D0541,KFTY,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,2/27/19,18.9,12.6,15.2,18.9,12.6,15.2,12,81.9,0.31,100,8.33,rain,0,0,,8.5,187.3,1020.4,64.2,14.5,50.6,4.3,3,,2019-02-27T07:08:42,2019-02-27T18:32:20,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KFTY,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,2/28/19,17.5,12.6,14.7,17.5,12.6,14.7,13.6,92.9,8.8,100,29.17,rain,0,0,,11.8,220.8,1016.5,68,12,48.8,4.2,3,,2019-02-28T07:07:29,2019-02-28T18:33:11,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KFTY,DLSG1,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,3/1/19,20,15.5,17,20,15.5,17,14.6,85.9,0.07,100,4.17,rain,0,0,35.9,20.6,235.3,1015.5,76.6,13.5,56.7,4.9,3,,2019-03-01T07:06:16,2019-03-01T18:34:01,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,3/2/19,18.4,10.6,14.6,18.4,10.6,14.6,10.4,76.8,0,0,0,,0,0,,14,277.3,1017.8,70.8,15.5,82.6,7.1,4,,2019-03-02T07:05:02,2019-03-02T18:34:51,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D0541,KFTY,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,3/3/19,16.1,6.7,13,16.1,3.2,12.6,10.5,85,23.23,100,25,rain,0,0,41.9,26.5,245.3,1011.7,86.1,13.4,41.2,3.4,3,,2019-03-03T07:03:47,2019-03-03T18:35:41,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D0541,KFTY,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,3/4/19,5.9,1.3,3.4,1.7,-3.9,-1.4,-2,68.3,0,0,0,,0,0,46.3,29.3,322.2,1017.4,78.2,15.6,165.5,14.4,9,,2019-03-04T07:02:32,2019-03-04T18:36:31,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,3/5/19,6.8,-3.2,1.4,2.7,-10,-3.6,-10,44.2,0,0,0,,0,0,48.9,30.3,309.7,1022.3,16.4,16,267.8,23.2,10,,2019-03-05T07:01:16,2019-03-05T18:37:20,1,Clear,Clear conditions throughout the day.,clear-day,"KFTY,C2096,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,3/6/19,7.3,-3.2,1.8,4.8,-7.9,-2.2,-11.1,39,0,0,0,,0,0,42.5,24.1,320.6,1028.4,4.7,15.9,288.6,24.7,10,,2019-03-06T07:00:00,2019-03-06T18:38:09,1,Clear,Clear conditions throughout the day.,clear-day,"KFTY,DLSG1,72219013874,AU016,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,3/7/19,14.9,-1.6,6.9,14.9,-3.4,6.5,-8.4,38.6,0,0,0,,0,0,,11.6,239.5,1026.6,40.2,15.7,253,21.9,10,,2019-03-07T06:58:43,2019-03-07T18:38:57,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KFTY,DLSG1,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,3/8/19,19.6,9.6,13.7,19.6,9.6,13.7,1.8,45.3,0.5,100,16.67,rain,0,0,27.7,14.1,155.3,1020.1,88.5,14.8,78.5,6.9,4,,2019-03-08T06:57:25,2019-03-08T18:39:45,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,D3642,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,3/9/19,22.1,9.5,14.6,22.1,8,14.2,9.4,72.7,0,0,0,,0,0,40.7,20.9,105.8,1017.2,69.6,12.9,128.4,11.1,6,,2019-03-09T06:56:07,2019-03-09T18:40:33,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,3/10/19,20.4,13,17,20.4,13,17,11.4,70.7,0.68,100,8.33,rain,0,0,,13.2,245,1019.3,74.1,14.9,95.1,7.9,5,,2019-03-10T07:54:49,2019-03-10T19:41:21,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KFTY,C2096,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,3/11/19,18.7,10.8,13.8,18.7,10.8,13.8,8.7,72.5,1.09,100,8.33,rain,0,0,,14.2,254.2,1023.1,57.5,15.8,45,4,2,,2019-03-11T07:53:30,2019-03-11T19:42:09,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KFTY,72219013874,C3454,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,3/12/19,22.5,6.8,14.3,22.5,6.8,14.2,5,60.7,0,0,0,,0,0,,10.1,240.1,1024.2,21.9,15.4,269.8,23.3,10,,2019-03-12T07:52:11,2019-03-12T19:42:56,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,DLSG1,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,3/13/19,20.6,11,15.7,20.6,11,15.7,5.1,50.6,0,0,0,,0,0,35.1,23.7,113.5,1022,25.6,15.6,208.5,18.2,10,,2019-03-13T07:50:51,2019-03-13T19:43:43,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,3/14/19,23.2,14.1,18.4,23.2,14.1,18.4,13.2,72.7,0.45,100,4.17,rain,0,0,44.5,27.9,148.2,1018.4,68.8,15.1,105.3,9,6,,2019-03-14T07:49:32,2019-03-14T19:44:30,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D3102,KFTY,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
